name,pokedex_num,clear_path,blacked_path,description,tier,generation,de,fr,jp,ko,zh,en
shelgon,372.0,./gifs/clear/shelgon.gif,./gifs/blacked/shelgon.gif,"Shelgon is the 188th Pokémon in the Hoenn Pokédex. It is a Dragon type, and is known as the Endurance Pokémon.",0.0,hoenn,draschel,drackhaus,コモルー,쉘곤,甲殼龍,shelgon
salamence,373.0,./gifs/clear/salamence.gif,./gifs/blacked/salamence.gif,"Salamence is the 189th Pokémon in the Hoenn Pokédex. It is a Dragon/Flying type, and is known as the Dragon Pokémon.",0.0,hoenn,brutalanda,drattak,ボーマンダ,보만다,暴飛龍,salamence
beldum,374.0,./gifs/clear/beldum.gif,./gifs/blacked/beldum.gif,"Beldum is the 190th Pokémon in the Hoenn Pokédex. It is a Steel/Psychic Type, and it is known as the Iron Ball Pokémon.",0.0,hoenn,tanhel,terhal,ダンバル,메탕,鐵啞鈴,beldum
metang,375.0,./gifs/clear/metang.gif,./gifs/blacked/metang.gif,"Metang is the 191st Pokémon in the Hoenn Pokédex. It is a Steel/Psychic Type, and it is known as the Iron Claw Pokémon.",0.0,hoenn,metang,métang,メタング,메탕구,金屬怪,metang
metagross,376.0,./gifs/clear/metagross.gif,./gifs/blacked/metagross.gif,"Metagross is the 192nd Pokémon in the Hoenn Pokédex. It is a Steel/Psychic Type, and it is known as the Iron Leg Pokémon.",0.0,hoenn,metagross,métalosse,メタグロス,메타그로스,巨金怪,metagross
regirock,377.0,./gifs/clear/regirock.gif,./gifs/blacked/regirock.gif,"Regirock is the 193rd Pokémon in the Hoenn Pokédex. It is a Rock Type, and it is known as the Rock Peak Pokémon. It was created by Regigigas.",0.0,hoenn,regirock,regirock,レジロック,레지락,雷吉洛克,regirock
regice,378.0,./gifs/clear/regice.gif,./gifs/blacked/regice.gif,"Regice is the 194th Pokémon in the Hoenn Pokédex. It is an Ice Type, and it is known as the Iceberg Pokémon.",0.0,hoenn,regice,regice,レジアイス,레지아이스,雷吉艾斯,regice
registeel,379.0,./gifs/clear/registeel.gif,./gifs/blacked/registeel.gif,"Registeel is the 195th Pokémon in the Hoenn Pokédex. It is a Steel Type, and it is known as the Iron Pokémon.",0.0,hoenn,registeel,registeel,レジスチル,레지스틸,雷吉斯奇魯,registeel
latias,380.0,./gifs/clear/latias.gif,./gifs/blacked/latias.gif,"Latias is the 196th Pokémon in the Hoenn Pokédex. She is a Dragon/Psychic Type, and is known as the Eon Pokémon.",0.0,hoenn,latias,latias,ラティアス,라티아스,拉帝亞斯,latias
latios,381.0,./gifs/clear/latios.gif,./gifs/blacked/latios.gif,"Latios is the 197th Pokémon in the Hoenn Pokédex. He is a Dragon/Psychic Type, and is known as the Eon Pokémon.",0.0,hoenn,latios,latios,ラティオス,라티오스,拉帝歐斯,latios
kyogre,382.0,./gifs/clear/kyogre.gif,./gifs/blacked/kyogre.gif,"Kyogre is the 198th Pokémon in the Hoenn Pokédex. It is a Water Type, and it is known as the Sea Basin Pokémon.",0.0,hoenn,kyogre,kyogre,カイオーガ,가이오가,蓋歐卡,kyogre
groudon,383.0,./gifs/clear/groudon.gif,./gifs/blacked/groudon.gif,"Groudon is the 199th Pokémon in the Hoenn Pokédex. It is a Ground Type, and it is known as the Continent Pokémon.",0.0,hoenn,groudon,groudon,グラードン,그란돈,固拉多,groudon
rayquaza,384.0,./gifs/clear/rayquaza.gif,./gifs/blacked/rayquaza.gif,"Rayquaza is the 200th Pokémon in the Hoenn Pokédex. It is a Dragon/Flying Type, and it is known as the Sky High Pokémon.",0.0,hoenn,rayquaza,rayquaza,レックウザ,레쿠쟈,烈空坐,rayquaza
jirachi,385.0,./gifs/clear/jirachi.gif,./gifs/blacked/jirachi.gif,"Jirachi is the 201st Pokémon in the Hoenn Pokédex. It is a Steel/Psychic Type, and it is known as the Wish Pokémon.",0.0,hoenn,jirachi,jirachi,ジラーチ,지라치,基拉祈,jirachi
deoxys-normal,,,,,,,,,,,,
deoxys-attack-forme,,,,,,,,,,,,
deoxys-defense-forme,,,,,,,,,,,,
urtwig,,,,,,,,,,,,
turtwig,387.0,./gifs/clear/turtwig.gif,./gifs/blacked/turtwig.gif,"Turtwig is the first Pokémon in the Sinnoh Pokédex. It is a Grass Type, and it is known as the Tiny Leaf Pokémon.",0.0,,chelast,tortipouss,ナエトル,모부기,草苗龜,turtwig
grotle,388.0,./gifs/clear/grotle.gif,./gifs/blacked/grotle.gif,"Grotle is the second Pokémon in the Sinnoh Pokédex. It is a Grass Type, and it is known as the Grove Pokémon.",0.0,,chelcarain,boskara,ハヤシガメ,수풀부기,樹林龜,grotle
torterra,389.0,./gifs/clear/torterra.gif,./gifs/blacked/torterra.gif,"Torterra is the third Pokémon in the Sinnoh Pokédex. It is a Grass/Ground Type, and it is known as the Continent Pokémon.",0.0,,chelterrar,torterra,ドダイトス,토대부기,土台龜,torterra
chimchar,390.0,./gifs/clear/chimchar.gif,./gifs/blacked/chimchar.gif,"Chimchar is the fourth Pokémon in the Sinnoh Pokédex. It is a Fire Type, and it is known as the Chimp Pokémon.",0.0,,panflam,ouisticram,ヒコザル,불꽃숭이,小火焰猴,chimchar
monferno,391.0,./gifs/clear/monferno.gif,./gifs/blacked/monferno.gif,"Monferno is the fifth Pokémon in the Sinnoh Pokédex. It is a Fire/Fighting Type, and it is known as the Playful Pokémon.",0.0,,panpyro,chimpenfeu,モウカザル,파이숭이,猛火猴,monferno
infernape,392.0,./gifs/clear/infernape.gif,./gifs/blacked/infernape.gif,"Infernape is the sixth Pokémon in the Sinnoh Pokédex. It is a Fire/Fighting Type, and it is known as the Flame Pokémon.",0.0,,panferno,simiabraz,ゴウカザル,초염몽,烈焰猴,infernape
piplup,393.0,./gifs/clear/piplup.gif,./gifs/blacked/piplup.gif,"Piplup is the seventh Pokémon in the Sinnoh Pokédex. It is a Water Type, and it is known as the Penguin Pokémon.",0.0,,plinfa,tiplouf,ポッチャマ,팽도리,波加曼,piplup
prinplup,394.0,./gifs/clear/prinplup.gif,./gifs/blacked/prinplup.gif,"Prinplup is the eighth Pokémon in the Sinnoh Pokédex. It is a Water Type, and it is known as the Penguin Pokémon.",0.0,,pliprin,prinplouf,ポッタイシ,팽태자,波皇子,prinplup
empoleon,395.0,./gifs/clear/empoleon.gif,./gifs/blacked/empoleon.gif,"Empoleon is the ninth Pokémon in the Sinnoh Pokédex. It is a Water/Steel Type, and it is known as the Emperor Pokémon.",0.0,,impoleon,pingoléon,エンペルト,엠페르트,帝王拿波,empoleon
starly,396.0,./gifs/clear/starly.gif,./gifs/blacked/starly.gif,"Starly is the tenth Pokémon in the Sinnoh Pokédex. It is a Normal/Flying Type, and it is known as the Starling Pokémon.",0.0,,staralili,étourmi,ムックル,찌르꼬,姆克兒,starly
staravia,397.0,./gifs/clear/staravia.gif,./gifs/blacked/staravia.gif,"Staravia is the 11th Pokémon in the Sinnoh Pokédex. It is a Normal/Flying Type, and it is known as the Starling Pokémon.",0.0,,staravia,étourvol,ムクバード,찌르버드,姆克鳥,staravia
staraptor,398.0,./gifs/clear/staraptor.gif,./gifs/blacked/staraptor.gif,"Staraptor is the 12th Pokémon in the Sinnoh Pokédex. It is a Normal/Flying Type, and it is known as the Predator Pokémon.",0.0,,staraptor,étouraptor,ムクホーク,찌르호크,姆克鷹,staraptor
bidoof,399.0,./gifs/clear/bidoof.gif,./gifs/blacked/bidoof.gif,"Bidoof is the 13th Pokémon in the Sinnoh Pokédex. It is a Normal-Type, and it is known as the Plump Mouse Pokémon.",0.0,,bidiza,keunotor,ビッパ,비버니,大牙狸,bidoof
bibarel,400.0,./gifs/clear/bibarel.gif,./gifs/blacked/bibarel.gif,"Bibarel is the 14th Pokémon in the Sinnoh Pokédex. It is a Normal/Water Type, and it is known as the Beaver Pokémon.",0.0,,bidifas,castorno,ビーダル,비버통,大尾狸,bibarel
kricketot,401.0,./gifs/clear/kricketot.gif,./gifs/blacked/kricketot.gif,"Kricketot is the 15th Pokémon in the Sinnoh Pokédex. It is a Bug-Type, and it is known as the Cricket Pokémon.",0.0,,zirpurze,crikzik,コロボーシ,귀뚤뚜기,圓法師,kricketot
kricketune,402.0,./gifs/clear/kricketune.gif,./gifs/blacked/kricketune.gif,"Kricketune is the 16th Pokémon in the Sinnoh Pokédex. It is a Bug-Type, and it is known as the Cricket Pokémon.",0.0,,zirpeise,mélokrik,コロトック,귀뚤톡크,音箱蟀,kricketune
shinx,403.0,./gifs/clear/shinx.gif,./gifs/blacked/shinx.gif,"Shinx is the 17th Pokémon in the Sinnoh Pokédex. It is an Electric-Type, and is known as the Flash Pokémon.",0.0,,sheinux,lixy,コリンク,꼬링크,小貓怪,shinx
luxio,404.0,./gifs/clear/luxio.gif,./gifs/blacked/luxio.gif,"Luxio is the 18th Pokémon in the Sinnoh Pokédex. It is an Electric-Type, and it is known as the Spark Pokémon.",0.0,,luxio,luxio,ルクシオ,럭시오,勒克貓,luxio
luxray,405.0,./gifs/clear/luxray.gif,./gifs/blacked/luxray.gif,"Luxray is the 19th Pokémon in the Sinnoh Pokédex, It is an Electric-Type, and it is known as the Gleam Eyes Pokémon.",0.0,,luxtra,luxray,レントラー,렌트라,倫琴貓,luxray
budew,406.0,./gifs/clear/budew.gif,./gifs/blacked/budew.gif,"Budew is the 26th Pokémon in the Sinnoh Pokédex. It is a Grass/Poison Type, and is known as the Bud Pokémon.",0.0,,knospi,rozbouton,スボミー,꼬몽울,含羞苞,budew
roserade,407.0,./gifs/clear/roserade.gif,./gifs/blacked/roserade.gif,"Roserade is the 27th Pokémon in the Sinnoh Pokédex. It is a Grass/Poison Type, and is known as the Bouquet Pokémon.",0.0,,roserade,roserade,ロズレイド,로즈레이드,羅絲雷朵,roserade
cranidos,408.0,./gifs/clear/cranidos.gif,./gifs/blacked/cranidos.gif,"Cranidos is the 36th Pokémon in the Sinnoh Pokédex. It is a Rock-Type, and it is known as the Head Butt Pokémon.",0.0,,koknodon,kranidos,ズガイドス,두개도스,頭蓋龍,cranidos
rampardos,409.0,./gifs/clear/rampardos.gif,./gifs/blacked/rampardos.gif,"Rampardos is the 37th Pokémon in the Sinnoh Pokédex. It is a Rock-Type, and it is known as the Head Butt Pokémon.",0.0,,rameidon,charkos,ラムパルド,램펄드,戰槌龍,rampardos
shieldon,410.0,./gifs/clear/shieldon.gif,./gifs/blacked/shieldon.gif,"Shieldon is the 38th Pokémon in the Sinnoh Pokédex. It is a Rock/Steel Type, and it is known as the Shield Pokémon.",0.0,,schilterus,dinoclier,タテトプス,방패톱스,盾甲龍,shieldon
bastiodon,411.0,./gifs/clear/bastiodon.gif,./gifs/blacked/bastiodon.gif,"Bastiodon is the 39th Pokémon in the Sinnoh Pokédex. It is a Rock/Steel Type, and it is known as the Shield Pokémon.",0.0,,bollterus,bastiodon,トリデプス,바리톱스,護城龍,bastiodon
burmy,412.0,./gifs/clear/burmy.gif,./gifs/blacked/burmy.gif,"Burmy is the 45th Pokémon in the Sinnoh Pokédex. It is a Bug-Type, and it is known as the Bagworm Pokémon.",0.0,,burmy,cheniti,ミノムッチ,도롱충이,結草兒,burmy
wormadam,413.0,./gifs/clear/wormadam.gif,./gifs/blacked/wormadam.gif,"Wormadam is the 46th Pokémon in the Sinnoh Pokédex. It is a Pokémon with three different typings: Bug/Grass, Bug/Ground, and Bug/Steel, and it is known as the Bagworm Pokémon.",0.0,,burmadame,cheniselle,ミノマダム,도롱마담,結草貴婦,wormadam
mothim,414.0,./gifs/clear/mothim.gif,./gifs/blacked/mothim.gif,"Mothim is the 47th Pokémon in the Sinnoh Pokédex. He is a Bug/Flying Type, and is known as the Moth Pokémon.",0.0,,moterpel,papilord,ガーメイル,나메일,紳士蛾,mothim
combee,415.0,./gifs/clear/combee.gif,./gifs/blacked/combee.gif,Combee is the 53rd Pokémon in the Sinnoh Pokédex. It is a Bug/Flying Type and is known as the Tiny Bee Pokémon.,0.0,,wadribie,apitrini,ミツハニー,세꿀버리,三蜜蜂,combee
vespiquen,416.0,./gifs/clear/vespiquen.gif,./gifs/blacked/vespiquen.gif,"Vespiquen is the 54th Pokémon in the Sinnoh Pokédex. She is a Bug/Flying Type, and is known as the Beehive Pokémon.",0.0,,honweisel,apireine,ビークイン,비퀸,蜂女王,vespiquen
pachirisu,417.0,./gifs/clear/pachirisu.gif,./gifs/blacked/pachirisu.gif,"Pachirisu is the 55th Pokémon in the Sinnoh Pokédex. It is an Electric-Type, and is known as the EleSquirrel Pokémon.",0.0,,pachirisu,pachirisu,パチリス,파치리스,帕奇利茲,pachirisu
buizel,418.0,./gifs/clear/buizel.gif,./gifs/blacked/buizel.gif,"Buizel is the 56th Pokémon in the Sinnoh Pokédex. It is a Water-Type, and is known as the Sea Weasel Pokémon.",0.0,,bamelin,mustébouée,ブイゼル,브이젤,泳圈鼬,buizel
floatzel,419.0,./gifs/clear/floatzel.gif,./gifs/blacked/floatzel.gif,"Floatzel is the 57th Pokémon in the Sinnoh Pokédex. It is a Water-Type, and is known as the Sea Weasel Pokémon.",0.0,,bojelin,mustéflott,フローゼル,플로젤,浮潛鼬,floatzel
cherubi,420.0,./gifs/clear/cherubi.gif,./gifs/blacked/cherubi.gif,"Cherubi is the 58th Pokémon in the Sinnoh Pokédex. It is a Grass-Type, and is known as the Cherry Pokémon.",0.0,,kikugi,ceribou,チェリンボ,체리버,櫻花寶,cherubi
cherrim,421.0,./gifs/clear/cherrim.gif,./gifs/blacked/cherrim.gif,"Cherrim is the 59th Pokémon in the Sinnoh Pokédex. It is a Grass-Type, and is known as the Blossom Pokémon.",0.0,,kinoso,ceriflor,チェリム,체리꼬,櫻花兒,cherrim
shellos,422.0,./gifs/clear/shellos.gif,./gifs/blacked/shellos.gif,"Shellos is the 60th Pokémon in the Sinnoh Pokédex. It is a Water-Type, and is known as the Sea Slug Pokémon.",0.0,,schalellos,sancoki,カラナクシ,깝질무,無殼海兔,shellos
gastrodon,423.0,./gifs/clear/gastrodon.gif,./gifs/blacked/gastrodon.gif,"Gastrodon is the 61st Pokémon in the Sinnoh Pokédex. It is a Water/Ground Type, and is known as the Sea Slug Pokémon.",0.0,,gastrodon,tritosor,トリトドン,트리토돈,海兔獸,gastrodon
ambipom,424.0,./gifs/clear/ambipom.gif,./gifs/blacked/ambipom.gif,"Ambipom is the 64th Pokémon in the Sinnoh Pokédex. It is a Normal-Type, and is known as the Long Tail Pokémon.",0.0,,ambidiffel,capidextre,エテボース,겟핸보숭,雙尾怪手,ambipom
drifloon,425.0,./gifs/clear/drifloon.gif,./gifs/blacked/drifloon.gif,"Drifloon is the 65th Pokémon in the Sinnoh Pokédex. It is a Ghost/Flying Type, and is known as the Balloon Pokémon.",0.0,,driftlon,baudrive,フワンテ,흔들풍손,飄飄球,drifloon
drifblim,426.0,./gifs/clear/drifblim.gif,./gifs/blacked/drifblim.gif,"Drifblim is the 66th Pokémon in the Sinnoh Pokédex. It is a Ghost/Flying Type, and it is known as the Blimp Pokémon.",0.0,,drifzepeli,grodrive,フワライド,둥실라이드,隨風球,drifblim
buneary,427.0,./gifs/clear/buneary.gif,./gifs/blacked/buneary.gif,"Buneary is the 67th Pokémon in the Sinnoh Pokédex. It is a Normal Type, and it is known as the Rabbit Pokémon.",0.0,,haspiror,laporeille,ミミロル,이어롤,捲捲耳,buneary
lopunny,428.0,./gifs/clear/lopunny.gif,./gifs/blacked/lopunny.gif,"Lopunny is the 68th Pokémon in the Sinnoh Pokédex. It is a Normal-Type, and it is known as the Rabbit Pokémon.",0.0,,schlapor,lockpin,ミミロップ,이어롭,長耳兔,lopunny
mismagius,429.0,./gifs/clear/mismagius.gif,./gifs/blacked/mismagius.gif,"Mismagius is the 73rd Pokémon in the Sinnoh Pokédex. It is a Ghost-Type, and is known as the Magical Pokémon.",0.0,,traunmagil,magirêve,ムウマージ,무우마직,夢妖魔,mismagius
honchkrow,430.0,./gifs/clear/honchkrow.gif,./gifs/blacked/honchkrow.gif,"Honchkrow is the 75th Pokémon in the Sinnoh Pokédex. It is a Dark/Flying Type, and is known as the Big Boss Pokémon.",0.0,,kramshef,corboss,ドンカラス,돈크로우,烏鴉頭頭,honchkrow
glameow,431.0,,,,0.0,,charmian,chaglam,ニャルマー,나옹마,魅力喵,glameow
purugly,432.0,./gifs/clear/purugly.gif,./gifs/blacked/purugly.gif,"Purugly is the 77th Pokémon in the Sinnoh Pokédex. It is a Normal-Type, and is known as the Tiger Cat Pokémon.",0.0,,shnurgarst,chaffreux,ブニャット,몬냥이,東施喵,purugly
chingling,433.0,./gifs/clear/chingling.gif,./gifs/blacked/chingling.gif,"Chingling is the 82nd Pokémon in the Sinnoh Pokédex. It is a Psychic type, and is known as the Bell Pokémon.",0.0,,klingplim,korillon,リーシャン,랑딸랑,鈴鐺響,chingling
stunky,434.0,./gifs/clear/stunky.gif,./gifs/blacked/stunky.gif,"Stunky is the 84th Pokémon in the Sinnoh Pokédex. It is a Poison/Dark-Type, and is known as the Skunk Pokémon.",0.0,,skunkapuh,moufouette,スカンプー,스컹뿡,臭鼬噗,stunky
skuntank,435.0,./gifs/clear/skuntank.gif,./gifs/blacked/skuntank.gif,"Skuntank is the 85th Pokémon in the Sinnoh Pokédex. It is a Poison/Dark-Type, and is known as the Skunk Pokémon.",0.0,,skuntank,moufflair,スカタンク,스컹탱크,坦克臭鼬,skuntank
bronzor,436.0,./gifs/clear/bronzor.gif,./gifs/blacked/bronzor.gif,"Bronzor is the 88th Pokémon in the Sinnoh Pokédex. It is a Steel/Psychic type, and is known as the Bronze Pokémon.",0.0,,bronzel,archéomire,ドーミラー,동미러,銅鏡怪,bronzor
bronzong,437.0,./gifs/clear/bronzong.gif,./gifs/blacked/bronzong.gif,"Bronzong is the 89th Pokémon in the Sinnoh Pokédex. It is a Steel/Psychic Type, and it is known as the Bronze Bell Pokémon.",0.0,,bronzong,archéodong,ドータクン,동탁군,青銅鐘,bronzong
bonsly,438.0,./gifs/clear/bonsly.gif,./gifs/blacked/bonsly.gif,"Bonsly is the 92nd Pokémon in the Sinnoh Pokédex. It is a Rock-Type, and it is known as the Bonsai Pokémon.",0.0,,mobai,manzaï,ウソハチ,꼬지지,盆才怪,bonsly
mime-jr.,,,,,,,,,,,,
happiny,440.0,./gifs/clear/happiny.gif,./gifs/blacked/happiny.gif,"Happiny is the 96th Pokémon in the Sinnoh Pokédex. It is a Normal-Type, and is known as the Playhouse Pokémon.",0.0,,wonneira,ptiravi,ピンプク,핑복,小福蛋,happiny
chatot,441.0,./gifs/clear/chatot.gif,./gifs/blacked/chatot.gif,"Chatot is the 102nd Pokémon in the Sinnoh Pokédex. It is a Normal/Flying-Type, and it is known as the Music Note Pokémon.",0.0,,plaudagei,pijako,ペラップ,페라페,聒噪鳥,chatot
spiritomb,442.0,./gifs/clear/spiritomb.gif,./gifs/blacked/spiritomb.gif,"Spiritomb is the 108th Pokémon in the Sinnoh Pokédex. It is a Ghost/Dark-Type, and is known as the Forbidden Pokémon.",0.0,,kryppuk,spiritomb,ミカルゲ,화강돌,花岩怪,spiritomb
gible,443.0,./gifs/clear/gible.gif,./gifs/blacked/gible.gif,"Gible is the 109th Pokémon in the Sinnoh Pokédex. It is a Dragon/Ground Type, and it is classified as the Land Shark Pokémon.",0.0,,kaumalat,griknot,フカマル,딥상어동,圓陸鯊,gible
gabite,444.0,./gifs/clear/gabite.gif,./gifs/blacked/gabite.gif,"Gabite is the 110th Pokémon in the Sinnoh Pokédex. It is a Dragon/Ground-Type, and is known as the Cave Pokémon.",0.0,,knarksel,carmache,ガバイト,한바이트,尖牙陸鯊,gabite
garchomp,445.0,./gifs/clear/garchomp.gif,./gifs/blacked/garchomp.gif,"Garchomp is the 111th Pokémon in the Sinnoh Pokédex. It is a Dragon/Ground Type, and is known as the Mach Pokémon.",0.0,,knakrack,carchacrok,ガブリアス,한카리아스,烈咬陸鯊,garchomp
munchlax,446.0,./gifs/clear/munchlax.gif,./gifs/blacked/munchlax.gif,"Munchlax is the 112th Pokémon in the Sinnoh Pokédex. It is a Normal-Type, and is known as the Big Eater Pokémon.",0.0,,mampfaxo,goinfrex,ゴンベ,먹고자,小卡比獸,munchlax
riolu,447.0,./gifs/clear/riolu.gif,./gifs/blacked/riolu.gif,"Riolu is the 115th Pokémon in the Sinnoh Pokédex. It is a Fighting-Type, and it is known as the Emanation Pokémon.",0.0,,riolu,riolu,リオル,리오르,利歐路,riolu
lucario,448.0,./gifs/clear/lucario.gif,./gifs/blacked/lucario.gif,"Lucario is the 116th Pokémon in the Sinnoh Pokédex. It is a Fighting/Steel Type, and it is known as the Aura Pokémon.",0.0,,lucario,lucario,ルカリオ,루카리오,路卡利歐,lucario
hippopotas,449.0,./gifs/clear/hippopotas.gif,./gifs/blacked/hippopotas.gif,"Hippopotas is the 122nd Pokémon in the Sinnoh Pokédex. It is a Ground Type, and it is known as the Hippo Pokémon.",0.0,,hippopotas,hippopotas,ヒポポタス,히포포타스,沙河馬,hippopotas
