name,clear_path,blacked_path,description,tier
heatran,./gifs/clear/heatran.gif,./gifs/blacked/heatran.gif,"Heatran is the 485th Pokémon in the Pokédex. It is a Fire/Steel-Type, and is known as the Lava Dome Pokémon.",0
heliolisk,./gifs/clear/heliolisk.gif,./gifs/blacked/heliolisk.gif,"Heliolisk is the 47th Pokémon in the Kalos Coastal Pokédex. It is an Electric/Normal-Type, and is known as the Generator Pokémon.",0
helioptile,./gifs/clear/helioptile.gif,./gifs/blacked/helioptile.gif,"Helioptile is the 46th Pokémon in the Kalos Coastal Pokédex. It is an Electric/Normal-Type, and is known as the Generator Pokémon.",0
heracross-mega,./gifs/clear/heracross-mega.gif,./gifs/blacked/heracross-mega.gif,Mega Heracross is the Mega Evolution of Heracross which is activated via the use of a Mega Stone.,0
heracross,./gifs/clear/heracross.gif,./gifs/blacked/heracross.gif,"Heracross is a Pokémon introduced to the series in the Gold and Silver editions of the game. Generally a rare find, it is valued for its great offensive power among many.",0
herdier,./gifs/clear/herdier.gif,./gifs/blacked/herdier.gif,"Herdier is the 13th Pokémon in the Unova Pokédex. It is a Normal Type, and it is known as the Loyal Dog Pokémon.",0
hippopotas,./gifs/clear/hippopotas.gif,./gifs/blacked/hippopotas.gif,"Hippopotas is the 122nd Pokémon in the Sinnoh Pokédex. It is a Ground Type, and it is known as the Hippo Pokémon.",0
hippowdon,./gifs/clear/hippowdon.gif,./gifs/blacked/hippowdon.gif,"Hippowdon is the 123rd Pokémon in the Sinnoh Pokédex. It is a Ground-Type, and is known as the Heavyweight Pokémon.",0
hitmonchan,./gifs/clear/hitmonchan.gif,./gifs/blacked/hitmonchan.gif,"Hitmonchan is a fighting type Pokemon who was introduced during Generation I. His previous form was Tyrogue, who can evolve into Hitmonchan if his Defense is higher than his Attack, starting at level 20",0
hitmonlee,./gifs/clear/hitmonlee.gif,./gifs/blacked/hitmonlee.gif,"Hitmonlee is a Fighting type pokemon that was introduced during Generation I. It evolves from Tyrogue at level 20, when its Attack is higher than its Defense.",0
hitmontop,./gifs/clear/hitmontop.gif,./gifs/blacked/hitmontop.gif,Hitmontop is a fighting-type Pokémon introduced in Generation II. It evolves from Tyrogue at level 20 when its attack and defense stats are equal.,0
ho-oh,./gifs/clear/ho-oh.gif,./gifs/blacked/ho-oh.gif,"Ho-Oh is the 250th Pokémon in the Pokédex. It is a Fire/Flying type, and is known as the Rainbow Pokémon",0
honchkrow,./gifs/clear/honchkrow.gif,./gifs/blacked/honchkrow.gif,"Honchkrow is the 75th Pokémon in the Sinnoh Pokédex. It is a Dark/Flying Type, and is known as the Big Boss Pokémon.",0
honedge,./gifs/clear/honedge.gif,./gifs/blacked/honedge.gif,"Honedge is the 117th Pokémon in the Kalos Central Pokédex. It is a Steel/Ghost-Type, and is known as the Sword Pokémon",0
hoopa,./gifs/clear/hoopa.gif,./gifs/blacked/hoopa.gif,Hoopa is an Event-Only Pokémon for the Generation VI games Pokémon Omega Ruby and Pokémon Alpha Sapphire. Its typing depends on its forme; Hoopa Confined is a Psychic/Ghost-Type while Hoopa Unbound is a Psychic/Dark-Type; regardless it is known as the Mischief Pokémon.,0
hoothoot,./gifs/clear/hoothoot.gif,./gifs/blacked/hoothoot.gif,"Hoothoot, the Owl Pokémon, is the first stage in the evolutionary chain of the Generation II Normal/Flying type, Noctowl. It is the twelfth Pokémon in the Johto Pokédex.",0
hoppip,./gifs/clear/hoppip.gif,./gifs/blacked/hoppip.gif,Hoppip is a Grass/Flying type Pokémon introduced in Generation 2. This Pokémon drifts and floats with the wind.,0
horsea,./gifs/clear/horsea.gif,./gifs/blacked/horsea.gif,"It makes its nest in the shade of corals.If it senses danger,it spits murky ink and flees.",0
houndoom-mega,./gifs/clear/houndoom-mega.gif,./gifs/blacked/houndoom-mega.gif,Mega Houndoom is the Mega Evolution of Houndoom which is activated via the use of a Mega Stone.,0
houndoom,./gifs/clear/houndoom.gif,./gifs/blacked/houndoom.gif,Houndoom is a Dark/Fire type Pokémon. It evolves starting at level 24 from Houndour. It is the only Pokémon with the dual Fire/Dark typing .,0
houndour,./gifs/clear/houndour.gif,./gifs/blacked/houndour.gif,"Houndour is a Dark/Fire type Pokemon who evolves into Houndoom at level 24. It has been introduced in Generation II, it sits at the number 228 in the National Pokedex. Houndours are typically seen in packs with other Houndour and Houndooms.",0
huntail,./gifs/clear/huntail.gif,./gifs/blacked/huntail.gif,"Huntail is the 177th Pokémon in the Hoenn Pokédex. It is a Water type, and is known as the Deep Sea Pokémon.",0
hydreigon,./gifs/clear/hydreigon.gif,./gifs/blacked/hydreigon.gif,"Hydreigon is the 141st Pokémon in the Unova Pokédex. It is a Dark/Dragon type, and it is known as the Brutal Pokémon.",0
hypno,./gifs/clear/hypno.gif,./gifs/blacked/hypno.gif,"Hypno is the 97th Pokémon in the Pokédex. It is a Psychic-Type, and is known as the Hypnosis Pokémon.",0
igglybuff,./gifs/clear/igglybuff.gif,./gifs/blacked/igglybuff.gif,"Igglybuff is the 43rd Pokémon in the Johto Pokédex. It is a Normal/Fairy-Type, and is known as the Balloon Pokémon.",0
illumise,./gifs/clear/illumise.gif,./gifs/blacked/illumise.gif,"Illumise is the 87th Pokémon in the Hoenn Pokédex. She is a Bug Type, and is known as the Firefly Pokémon.",0
impidimp,./gifs/clear/impidimp.gif,./gifs/blacked/impidimp.gif,"Impidimp is the 238th Pokémon in the Galar Pokédex. It is a Dark/Fairy-type, and is known as the Wily Pokémon.",0
incineroar,./gifs/clear/incineroar.gif,./gifs/blacked/incineroar.gif,"Incineroar is a Pokémon is the 6th Pokémon in the Alola Pokédex. It is a Fire/Dark type, and is known as the Heel Pokémon.",0
indeedee,./gifs/clear/indeedee.gif,./gifs/blacked/indeedee.gif,Indeedee is a Psychic/Normal type Pokémon introduced in Generation 8. It is known as the Emotion Pokémon.,0
infernape,./gifs/clear/infernape.gif,./gifs/blacked/infernape.gif,"Infernape is the sixth Pokémon in the Sinnoh Pokédex. It is a Fire/Fighting Type, and it is known as the Flame Pokémon.",0
inkay,./gifs/clear/inkay.gif,./gifs/blacked/inkay.gif,"Inkay is the 10th Pokémon in the Kalos Coastal Pokédex. It is a Dark/Psychic-Type, and is known as the Revolving Pokémon.",0
inteleon,./gifs/clear/inteleon.gif,./gifs/blacked/inteleon.gif,"Inteleon is the 9th Pokémon in the Galar Pokédex. It is a Water-type, and is known as the Secret Agent Pokémon.",0
ivysaur,./gifs/clear/ivysaur.gif,./gifs/blacked/ivysaur.gif,"Ivysaur is the second Pokémon in the Pokédex. It is a Grass/Poison type, and it is known as the Seed Pokémon.",0
jangmo-o,./gifs/clear/jangmo-o.gif,./gifs/blacked/jangmo-o.gif,"Jangmo-o is the 271st Pokémon in the Alola Pokédex. It is a Dragon type, and is known as the Scaly Pokémon.",0
jellicent,./gifs/clear/jellicent.gif,./gifs/blacked/jellicent.gif,"Jellicent is the 99th Pokémon in the Unova Pokédex. It is a Water/Ghost Type, and it is known as the Floating Pokémon.",0
jigglypuff,./gifs/clear/jigglypuff.gif,./gifs/blacked/jigglypuff.gif,"Jigglypuff is the 39th Pokémon in the Pokédex. It was a Normal-Type Pokémon before Generation VI when it then became a Dual Normal/Fairy type, and is known as the Balloon Pokémon.",0
jirachi,./gifs/clear/jirachi.gif,./gifs/blacked/jirachi.gif,"Jirachi is the 201st Pokémon in the Hoenn Pokédex. It is a Steel/Psychic Type, and it is known as the Wish Pokémon.",0
jolteon,./gifs/clear/jolteon.gif,./gifs/blacked/jolteon.gif,"Jolteon is the 135th Pokémon in the Pokédex. It is an Electric-Type, and is known as the Lightning Pokémon.",0
joltik,./gifs/clear/joltik.gif,./gifs/blacked/joltik.gif,"Joltik is the 101st Pokémon in the Unova Pokédex. It is a Bug/Electric Type, and is classified as the Attaching Pokémon.",0
jumpluff,./gifs/clear/jumpluff.gif,./gifs/blacked/jumpluff.gif,Jumpluff is a Grass/Flying type Pokémon that was introduced in Generation II.,0
jynx,./gifs/clear/jynx.gif,./gifs/blacked/jynx.gif,Jynx is an Ice/Psychic type Pokémon introduced in Generation 1. It seductively wiggles its hips as it walks.,0
kabuto,./gifs/clear/kabuto.gif,./gifs/blacked/kabuto.gif,"Kabuto is the 140th Pokémon in the Pokédex. It is a Rock/Water Type, and it is known as the Shellfish Pokémon.",0
kabutops,./gifs/clear/kabutops.gif,./gifs/blacked/kabutops.gif,"Kabutops is a Pokémon that once dwelled on the ancient seafloor. It went extinct millions of years ago, but has now been reintroduced by using recent technology to ressurect it from a fossil",0
kadabra,./gifs/clear/kadabra.gif,./gifs/blacked/kadabra.gif,"Kadabra is the 64th Pokémon in the Pokédex. It is a Psychic-Type, and is known as the Psi Pokémon.",0
kakuna,./gifs/clear/kakuna.gif,./gifs/blacked/kakuna.gif,"Kakuna is the 14th Pokémon in the Pokédex. It is a Bug/Poison type, and is known as the Cocoon Pokémon.",0
kangaskhan-mega,./gifs/clear/kangaskhan-mega.gif,./gifs/blacked/kangaskhan-mega.gif,"Mega Kangaskhan is the Mega Evolution of Kangaskhan, activated by using the Mega Stone.",0
kangaskhan,./gifs/clear/kangaskhan.gif,./gifs/blacked/kangaskhan.gif,"Kangaskhan is the 115th Pokémon in the Pokédex. It is a Normal Type, and is known as the Parent Pokémon.",0
karrablast,./gifs/clear/karrablast.gif,./gifs/blacked/karrablast.gif,"Karrablast is the 94th Pokémon in the Unova Pokédex. It is a Bug Type, and it is known as the Clamping Pokémon.",0
kartana,./gifs/clear/kartana.gif,./gifs/blacked/kartana.gif,"Kartana , code named UB-04 Blade, is the 298th Pokémon in the Alola Pokédex. It is a Grass/Steel type, and is known as the Drawn Sword Pokémon. It is classified as an Ultra Beast.",0
kecleon,./gifs/clear/kecleon.gif,./gifs/blacked/kecleon.gif,"Kecleon is the 145th Pokémon in the Hoenn Pokédex. It is a Normal type, and is known as the Color Swap Pokémon.",0
keldeo,./gifs/clear/keldeo.gif,./gifs/blacked/keldeo.gif,"Keldeo is the 153th Pokémon in the Unova Pokédex. It is a Water/Fighting type, and is known as the Colt Pokémon. It is also one of the Generation V Event Pokémon.",0
kingdra,./gifs/clear/kingdra.gif,./gifs/blacked/kingdra.gif,Kingdra is a water dragon Pokemon which was introduced in the pokemon games in Generation II. Its NationalDex number is #230.It evolved from Seadra while holding a Dragon Scale then traded.,0
kingler-gigantamax,./gifs/clear/kingler-gigantamax.gif,./gifs/blacked/kingler-gigantamax.gif,The flow of Gigantamax energy has spurred this Pokémon’s left pincer to grow to an enormous size. That claw can pulverize anything.,0
kingler,./gifs/clear/kingler.gif,./gifs/blacked/kingler.gif,"Kingler is a Water-type Pokémon introduced in generation I. It is known as the River Crab Pokémon, which it evolved from Krabby at level 28.",0
kirlia,./gifs/clear/kirlia.gif,./gifs/blacked/kirlia.gif,"Kirlia is the 30th Pokémon in the Hoenn Pokédex. It is a Psychic Type, and it is known as the Emotion Pokémon.",0
klang,./gifs/clear/klang.gif,./gifs/blacked/klang.gif,"Klang is the 106th Pokémon in the Unova Pokédex. It is a Steel Type, and it is known as the Gear Pokémon.",0
klefki,./gifs/clear/klefki.gif,./gifs/blacked/klefki.gif,"Klefki is the 50th Pokémon in the Kalos Mountain Pokédex. It is a Steel/Fairy-Type, and is known as the Key Ring Pokémon.",0
klink,./gifs/clear/klink.gif,./gifs/blacked/klink.gif,"Klink is the 105th Pokémon in the Unova Pokédex. It is a Steel type, and is known as the Gear Pokémon.",0
klinklang,./gifs/clear/klinklang.gif,./gifs/blacked/klinklang.gif,"Klinklang is the 107th Pokémon in the Unova Pokédex. It is a Steel Type, and it is known as the Gear Pokémon.",0
koffing,./gifs/clear/koffing.gif,./gifs/blacked/koffing.gif,"Koffing is the 109th Pokémon in the Pokédex. It is a Poison-Type, and is known as the Poison Gas Pokémon.",0
kommo-o,./gifs/clear/kommo-o.gif,./gifs/blacked/kommo-o.gif,"Kommo-o is the 273rd Pokémon in the Alola Pokédex. It is a Dragon/Fighting type, and is known as the Scaly Pokémon.",0
krabby,./gifs/clear/krabby.gif,./gifs/blacked/krabby.gif,"Krabby is a Water-type Pokémon introduced in generation I. It is known as the River Crab Pokémon, and it evolves into Kingler at level 28.",0
kricketot,./gifs/clear/kricketot.gif,./gifs/blacked/kricketot.gif,"Kricketot is the 15th Pokémon in the Sinnoh Pokédex. It is a Bug-Type, and it is known as the Cricket Pokémon.",0
kricketune,./gifs/clear/kricketune.gif,./gifs/blacked/kricketune.gif,"Kricketune is the 16th Pokémon in the Sinnoh Pokédex. It is a Bug-Type, and it is known as the Cricket Pokémon.",0
krokorok,./gifs/clear/krokorok.gif,./gifs/blacked/krokorok.gif,"Krokorok is the 58th Pokémon in the Unova Pokédex. It is a Ground/Dark Type, and it is known as the Desert Croc Pokémon.",0
krookodile,./gifs/clear/krookodile.gif,./gifs/blacked/krookodile.gif,"Krookodile is the 59th Pokémon in the Unova Pokédex. It is a Ground/Dark Type, and it is known as the Intimidation Pokémon.",0
kubfu,./gifs/clear/kubfu.gif,./gifs/blacked/kubfu.gif,Kubfu is a Fighting type Pokémon introduced in Generation 8. The moves it masters will determine which form it takes when it evolves.,0
kyogre,./gifs/clear/kyogre.gif,./gifs/blacked/kyogre.gif,"Kyogre is the 198th Pokémon in the Hoenn Pokédex. It is a Water Type, and it is known as the Sea Basin Pokémon.",0
kyurem,./gifs/clear/kyurem.gif,./gifs/blacked/kyurem.gif,"Kyurem is the 152nd Pokémon in the Unova Pokédex. It is a Dragon/Ice Type, and it is known as the Boundary Pokémon.",0
lairon,./gifs/clear/lairon.gif,./gifs/blacked/lairon.gif,"Lairon is the 71st Pokémon in the Hoenn Pokédex. It is a Steel/Rock Type, and it is known as the Iron Armor Pokémon.",0
lampent,./gifs/clear/lampent.gif,./gifs/blacked/lampent.gif,"Lampent is the 114th Pokémon in the Unova Pokédex. It is a Ghost/Fire Type, and it is known as the Lamp Pokémon.",0
landorus-therian,./gifs/clear/landorus-therian.gif,./gifs/blacked/landorus-therian.gif,Landorus is a Ground/Flying type Pokémon introduced in Generation 5. It is known as the Abundance Pokémon.,0
landorus,./gifs/clear/landorus.gif,./gifs/blacked/landorus.gif,"Landorus is the 151st Pokémon in the Unova Pokédex. He is a Ground/Flying type, and is known as the Abundance Pokémon.",0
lanturn,./gifs/clear/lanturn.gif,./gifs/blacked/lanturn.gif,"Lanturn is the 175th Pokémon in the Johto Pokédex. It is a Water/Electric-Type, and is known as the Light Pokémon.",0
lapras-gigantamax,./gifs/clear/lapras-gigantamax.gif,./gifs/blacked/lapras-gigantamax.gif,It surrounds itself with a huge ring of gathered ice particles. It uses the ring to smash any icebergs that might impede its graceful swimming.,0
lapras,./gifs/clear/lapras.gif,./gifs/blacked/lapras.gif,"Lapras is the 131st Pokémon in the Pokédex. It is a Water/Ice type, and is known as the Transport Pokémon.",0
larvesta,./gifs/clear/larvesta.gif,./gifs/blacked/larvesta.gif,"Larvesta is the 142nd Pokémon in the Unova Pokédex. It is a Bug/Fire type, and it is known as the Torch Pokémon.",0
larvitar,./gifs/clear/larvitar.gif,./gifs/blacked/larvitar.gif,"Larvitar is the 249th Pokémon in the Johto Pokédex. It is a Rock/Ground-Type, and is known as the Rock Skin Pokémon.",0
latias-mega,./gifs/clear/latias-mega.gif,./gifs/blacked/latias-mega.gif,"Mega Latias, the Mega Evolution of Latias activated by using Mega Stone, was discovered by hackers in Pokémon X and Pokémon Y. It retains its Dragon and Psychic-typings.",0
latias,./gifs/clear/latias.gif,./gifs/blacked/latias.gif,"Latias is the 196th Pokémon in the Hoenn Pokédex. She is a Dragon/Psychic Type, and is known as the Eon Pokémon.",0
latios-mega,./gifs/clear/latios-mega.gif,./gifs/blacked/latios-mega.gif,"Mega Latios, the Mega Evolution of Latios activated by using Mega Stone, was discovered by hackers in Pokémon X and Pokémon Y. It retains its Dragon and Psychic-typings.",0
latios,./gifs/clear/latios.gif,./gifs/blacked/latios.gif,"Latios is the 197th Pokémon in the Hoenn Pokédex. He is a Dragon/Psychic Type, and is known as the Eon Pokémon.",0
leafeon,./gifs/clear/leafeon.gif,./gifs/blacked/leafeon.gif,"Leafeon is the 169th Pokémon in the Sinnoh Pokédex. It is a Grass-Type, and is known as the Verdant Pokémon.",0
leavanny,./gifs/clear/leavanny.gif,./gifs/blacked/leavanny.gif,"Leavanny is the 48th Pokémon in the Unova Pokédex. It is a Bug/Grass type, and it is known as the Leaf-Wrapped Pokémon.",0
ledian,./gifs/clear/ledian.gif,./gifs/blacked/ledian.gif,"Ledian is the 31st Pokémon in the Johto Pokédex. It is a Bug/Flying type, and is known as the Five Star Pokémon.",0
ledyba,./gifs/clear/ledyba.gif,./gifs/blacked/ledyba.gif,"Ledyba is the 30th Pokémon in the Johto Pokédex. It is a Bug/Flying type, and is known as the Five Star Pokémon.",0
lickilicky,./gifs/clear/lickilicky.gif,./gifs/blacked/lickilicky.gif,"Lickilicky is the 162nd Pokémon in the Sinnoh Pokédex. It is a Normal-Type, and is known as the Licking Pokémon.",0
lickitung,./gifs/clear/lickitung.gif,./gifs/blacked/lickitung.gif,"Lickitung is the 108th Pokémon in the Pokédex. It is a Normal-Type, and is known as the Licking Pokémon.",0
liepard,./gifs/clear/liepard.gif,./gifs/blacked/liepard.gif,"Liepard is the 16th Pokémon in the Unova Pokédex. It is a Dark Type, and it is known as the Cruel Pokémon.",0
lileep,./gifs/clear/lileep.gif,./gifs/blacked/lileep.gif,"Lileep is the 133rd Pokémon in the Hoenn Pokédex. It is a Rock/Grass-Type, and it is known as the Sea Lily Pokémon.",0
lilligant,./gifs/clear/lilligant.gif,./gifs/blacked/lilligant.gif,"Lilligant is the 55th Pokémon in the Unova Pokédex. It is a Grass type, and is known as the Flowering Pokémon.",0
